34200.075931496,4,13381548,100,2157300,1,null
34200.076059095,4,13381548,100,2157300,1,null
34200.09018213,1,13431932,2,2157500,-1,null
34200.097423747,4,13381548,10,2157300,1,null
34200.264230324,4,10592548,4,2157400,-1,null
34200.264230324,6,-1,34384,2157400,-1,null
34200.264230324,1,6294832,50,2157200,1,null
34200.264230324,1,4910176,100,2157800,-1,null
34200.265921003,4,13381548,65,2157300,1,null
34200.265951736,4,13381548,974,2157300,1,null
34200.265993512,4,6294832,50,2157200,1,null
34200.265993512,4,4303828,5,2157000,1,null
34200.265993512,4,11535784,1,2157000,1,null
34200.265993512,4,11138704,1,2156900,1,null
34200.26602571,1,13480616,100,2157200,-1,null
34200.267073709,3,13480616,100,2157200,-1,null
34200.300045066,4,13431932,2,2157500,-1,null
34200.300045066,5,0,98,2157600,1,null
34200.300072595,1,13489588,100,2157500,1,null
34200.301126775,3,13489588,100,2157500,1,null
34200.416172845,1,13533948,7,2157900,-1,null
34200.434484875,1,13542712,100,2156100,1,null
34200.451414983,1,13547408,76,2157600,-1,null
34200.566552492,4,13547408,3,2157600,-1,null
34200.566871276,4,13547408,14,2157600,-1,null
34200.789038403,4,13547408,59,2157600,-1,null
34200.789095753,1,13633988,50,2156800,1,null
34200.81922847,3,13633988,50,2156800,1,null
34201.069420363,4,13542712,100,2156100,1,null
34201.06944946,1,13687456,100,2156100,-1,null
34201.069462753,1,13687464,50,2157000,-1,null
34201.069494125,4,13687456,100,2156100,-1,null
34201.06951541,4,4399436,1,2156000,1,null
34201.06951541,4,12215732,59,2156000,1,UBSS
34201.069524506,3,13687464,50,2157000,-1,null
34201.069547642,1,13687488,100,2156000,-1,null
34201.070653606,3,13687488,100,2156000,-1,null
34201.186642618,1,13702520,100,2157000,1,null
34201.18667986,4,13702520,100,2157000,1,null
34201.186723637,1,13702536,50,2157400,-1,null
34201.216723686,3,13702536,50,2157400,-1,null
34201.339762416,1,13720380,1499,2157300,-1,null
34201.541308516,3,13720380,1499,2157300,-1,null
34201.601237178,5,0,48,2157700,1,null
34201.676019933,5,0,10,2155700,1,null
34201.703570229,3,13593276,10,2155600,1,null
34201.974243289,5,0,62,2157600,1,null
34201.974243289,4,4910176,100,2157800,-1,null
34201.974243289,4,12961004,38,2157800,-1,null
34201.97515966,1,13828312,100,2157800,-1,null
34202.252238757,3,13638308,100,2155600,1,null
34202.60026339,1,13933508,19,2156100,1,null
34202.740591213,1,13941952,42,2157800,-1,null
34204.279574602,1,14003472,100,2157800,-1,null
34204.37270865,4,12961004,62,2157800,-1,null
34204.37270865,4,13828312,100,2157800,-1,null
34204.37270865,4,13941952,42,2157800,-1,null
34204.37270865,4,14003472,100,2157800,-1,null
34204.37270865,5,0,300,2157800,1,null
34204.372758492,1,14006744,50,2156900,1,null
34204.372872381,1,14006776,16,2156500,1,null
34204.372919183,4,13533948,7,2157900,-1,null
34204.373125269,4,10548392,100,2158000,-1,null
34204.373125269,4,10693524,10,2158000,-1,null
34204.373125269,4,11228836,50,2158000,-1,null
34204.37314872,5,0,160,2158000,1,null
34204.373176189,5,0,6,2158000,1,null
34204.373181843,1,14006860,100,2158000,-1,null
34204.373209609,3,14006744,50,2156900,1,null
34204.373214263,4,14006860,94,2158000,-1,null
34204.373243256,4,14006860,6,2158000,-1,null
34204.373257719,1,14006876,100,2158000,-1,null
34204.37327727,1,14006880,50,2157200,1,null
34204.373279787,4,14006876,6,2158000,-1,null
34204.373294712,3,14006880,50,2157200,1,null
34204.373301369,4,14006876,94,2158000,-1,null
34204.373322387,1,14006896,100,2158000,-1,null
34204.37332928,4,14006896,94,2158000,-1,null
34204.373333482,4,14006896,6,2158000,-1,null
34204.373354734,5,0,74,2158000,1,null
34204.373366324,1,14006916,50,2157200,1,null
34204.37337321,1,14006924,100,2158000,-1,null
34204.373401624,3,14006916,50,2157200,1,null
34204.373808313,3,14006776,16,2156500,1,null
34204.377129325,4,14006924,100,2158000,-1,null
34204.377163396,1,14007032,50,2157200,1,null
34204.377177652,1,14007040,60,2158000,-1,null
34204.377205742,3,14007032,50,2157200,1,null
34204.378923945,4,14007040,60,2158000,-1,null
34204.378959586,1,14007252,50,2157200,1,null
34204.381863991,4,13902656,6,2158200,-1,null
34204.382439087,4,3858120,94,2158500,-1,null
34204.382474431,4,3858120,106,2158500,-1,null
34204.383383693,4,1587768,35,2159000,-1,null
34204.383841833,4,1587768,52,2159000,-1,null
34204.383841833,4,6748868,10,2159500,-1,UBSS
34204.384670738,1,14007412,100,2159500,-1,null
34204.38763222,3,6748868,40,2159500,-1,UBSS
34204.387863987,4,14007412,100,2159500,-1,null
34204.387913592,1,14007480,100,2157700,1,null
34204.389254869,3,14007480,100,2157700,1,null
34204.389284154,3,14007252,50,2157200,1,null
34204.392323606,4,8674720,100,2159800,-1,null
34204.392355644,4,8674720,100,2159800,-1,null
34204.392389158,1,14007756,50,2158100,1,null
34204.392395927,1,14007764,100,2157100,1,null
34204.392808711,1,14007792,15,2159000,1,null
34204.39647462,4,32996,100,2160000,-1,null
34204.396511668,4,32996,100,2160000,-1,null
34204.398145202,4,32996,100,2160000,-1,null
34204.399257734,4,1558632,52,2160000,-1,null
34204.422389958,3,14007756,50,2158100,1,null
34204.42280721,3,14007792,15,2159000,1,null
34204.435431715,4,1558632,88,2160000,-1,null
34204.435431715,4,5448412,20,2160000,-1,null
34204.435431715,4,5656436,20,2160000,-1,null
34204.435431715,4,6512252,7,2160000,-1,null
34204.435431715,4,6826872,20,2160000,-1,null
34204.435431715,4,6826876,700,2160000,-1,null
34204.435431715,4,6937928,10,2160000,-1,null
34204.435431715,4,6937932,300,2160000,-1,null
34204.435431715,4,7021216,100,2160000,-1,null
34204.435431715,4,7059388,25,2160000,-1,null
34204.435431715,4,8924216,9,2160000,-1,null
34204.435431715,4,8938744,200,2160000,-1,null
34204.435431715,4,8939704,25,2160000,-1,null
34204.435431715,4,9859068,1,2160000,-1,null
34204.435431715,4,10827536,100,2160000,-1,null
34204.435431715,4,10847140,10,2160000,-1,null
34204.435431715,4,10860800,10,2160000,-1,null
34204.435431715,4,10904812,200,2160000,-1,null
34204.435431715,4,11221848,100,2160000,-1,null
34204.435431715,4,11624412,6,2160000,-1,null
34204.435431715,4,11880852,9,2160000,-1,null
34204.435431715,4,12512640,10,2160000,-1,null
34204.435431715,4,13722588,100,2160000,-1,null
34204.435431715,5,0,100,2160700,1,null
34204.435431715,4,11976080,1,2161200,-1,null
34204.435431715,4,9252696,140,2161300,-1,null
34204.435431715,5,0,100,2161300,1,null
34204.435431715,4,6291820,850,2161600,-1,null
34204.435431715,4,12764196,6,2161800,-1,null
34204.435431715,4,8034668,6,2162500,-1,null
34204.435431715,4,9606004,300,2163000,-1,null
34204.435431715,4,10826404,200,2163500,-1,null
34204.435431715,4,9279676,140,2164100,-1,null
34204.435431715,4,6513392,100,2165000,-1,null
34204.435431715,4,7076960,100,2165000,-1,null
34204.435431715,4,9294276,140,2165000,-1,null
34204.435431715,4,11323108,100,2165000,-1,null
34204.435431715,4,11917608,100,2165000,-1,null
34204.435431715,4,12531152,2,2165000,-1,null
34204.435431715,4,8066824,50,2165100,-1,null
34204.435431715,4,13703804,60,2165600,-1,null
34204.435431715,4,2776872,15,2166800,-1,null
34204.435431715,4,13209988,100,2166900,-1,null
34204.435431715,4,14006948,300,2166900,-1,null
34204.435431715,4,4953676,1000,2167500,-1,null
34204.435431715,4,10889560,100,2167500,-1,null
34204.435431715,4,12155120,119,2167500,-1,null
34204.435483468,1,14010192,100,2157200,1,null
34204.435486831,1,14010204,50,2158000,1,null
34204.435497528,1,14010220,100,2157200,1,null
34204.435514351,1,14010232,100,2157300,1,null
34204.435520643,1,14010244,16,2159100,1,null
34204.43555756,1,14010288,100,2158000,1,null
34204.435572068,1,14010304,100,2158300,1,null
34204.435835811,1,14010416,100,2158300,1,null
34204.435980891,1,14010436,28,2158300,1,null
34204.439664311,3,14010416,100,2158300,1,null
34204.444058437,1,14010704,100,2160800,1,null
34204.465513599,3,14010244,16,2159100,1,null
34204.465979321,3,14010436,28,2158300,1,null
34204.486054609,1,14011896,200,2162400,-1,null
34204.486103772,3,14010704,100,2160800,1,null
34204.486705857,5,0,39,2162300,1,null
34204.486705857,4,14011896,56,2162400,-1,null
34204.486739562,4,14011896,6,2162400,-1,null
34204.486771675,4,14011896,41,2162400,-1,null
34204.501969344,1,14012524,200,2167500,-1,null
34204.503249256,4,14011896,97,2162400,-1,null
34204.503277267,1,14012564,100,2157400,1,null
34204.503287685,1,14012584,50,2159200,1,null
34204.519837794,3,14012564,100,2157400,1,null
34204.533286842,3,14012584,50,2159200,1,null
34204.719861899,5,0,58,2162400,1,null
34204.720172263,5,0,13,2162400,1,null
34204.720173612,5,0,15,2162400,1,null
34204.720235581,5,0,100,2162400,1,null
34204.720305796,5,0,100,2162400,1,null
34204.774353186,1,14021980,200,2167500,-1,null
34205.100677668,1,14035436,100,2167500,-1,null
34205.100814979,1,14035440,3,2158600,1,null
34205.43803963,3,14035440,3,2158600,1,null
34205.856018593,1,14072352,15,2160500,1,null
34206.362757301,3,14012524,200,2167500,-1,null
34206.790067516,3,14021980,200,2167500,-1,null
34206.790413025,1,14110968,200,2167500,-1,null
34206.940629894,5,0,100,2161400,1,null
34206.948006258,5,0,14,2161400,1,null
34207.126766626,3,14035436,100,2167500,-1,null
34207.806633804,2,14110968,100,2167500,-1,null
34208.057157874,3,13933508,19,2156100,1,null
34208.075344331,1,14160284,19,2157700,1,null
34209.199022848,5,0,15,2161400,1,null
34209.993037863,3,14160284,19,2157700,1,null
34210.011202115,1,14210964,19,2161000,1,null
34210.832419711,3,14110968,100,2167500,-1,null
34211.06268585,3,14210964,19,2161000,1,null
34211.080737166,1,14248032,19,2161200,1,null
34211.199568412,1,14251284,48,2167400,-1,null
34211.577072843,1,14260884,100,2160700,1,null
34212.539729018,1,14282396,100,2160700,1,null
34214.225801682,3,14251284,48,2167400,-1,null
34214.794028808,1,14331192,1,2161200,1,null
34214.880859745,5,0,20,2162400,1,null
34215.226227091,1,14340324,48,2165000,-1,null
34216.404317811,1,14369240,1,2163700,-1,null
34216.404647629,4,14369240,1,2163700,-1,null
34216.404689444,1,14369268,50,2162400,1,null
34216.404722027,4,14369268,50,2162400,1,null
34216.404768282,1,14369316,50,2163700,-1,null
34216.404863662,5,0,20,2161900,1,null
34216.404865779,5,0,60,2161900,1,null
34216.404865779,5,0,40,2161400,1,null
34216.404968476,5,0,10,2161300,1,null
34216.404968476,5,0,10,2161300,1,null
34216.404988742,4,14248032,19,2161200,1,null
34216.404988742,4,14331192,1,2161200,1,null
34216.404992197,4,14260884,21,2160700,1,null
34216.40501478,1,14369420,100,2161300,-1,null
34216.405018286,1,14369424,5,2163700,-1,null
34216.405026082,1,14369432,5,2163700,-1,null
34216.405030631,4,14260884,79,2160700,1,null
34216.405030631,4,14282396,21,2160700,1,null
34216.405047102,3,14369432,5,2163700,-1,null
34216.405049991,3,14369424,5,2163700,-1,null
34216.405050216,3,14369316,50,2163700,-1,null
34216.40505348,1,14369480,60,2161300,-1,null
34216.405062688,3,14369420,100,2161300,-1,null
34216.405062688,1,14369488,100,2161200,-1,null
34216.405063921,4,14282396,79,2160700,1,null
34216.405091074,3,14369480,60,2161300,-1,null
34216.405098979,1,14369532,60,2161200,-1,null
34216.405160387,1,14369556,1,2161200,-1,null
34216.405161616,1,14369560,19,2161200,-1,null
34216.405679835,3,14369452,19,2164900,-1,null
34216.40597909,1,14369684,10,2161200,-1,null
34216.406055511,3,14369488,100,2161200,-1,null
34216.40711642,4,14369532,22,2161200,-1,null
34216.407352246,4,14369532,38,2161200,-1,null
34216.407352246,4,14369556,1,2161200,-1,null
34216.407352246,4,14369560,19,2161200,-1,null
34216.407352246,4,14369684,10,2161200,-1,null
34216.419120928,1,14369936,49,2161200,1,null
34216.542746602,1,14373144,1,2159000,1,null
34216.925647044,1,14380404,100,2161600,1,null
34218.328308094,5,0,70,2161700,1,null
34218.328308094,4,14380404,100,2161600,1,null
34218.328353027,1,14405972,50,2163300,-1,null
34218.328359977,1,14405976,100,2164300,-1,null
34218.328387561,4,14369936,49,2161200,1,null
34218.329846239,3,14405976,100,2164300,-1,null
34218.358351158,3,14405972,50,2163300,-1,null
34218.571188922,1,14409580,100,2165100,-1,null
34218.646634178,3,14340324,48,2165000,-1,null
34218.649667138,5,0,48,2159300,1,null
34219.453073412,1,14423704,29,2165000,-1,null
34220.560774093,1,14443128,100,2165000,-1,null
34221.671191717,1,14465160,15,2157600,1,null
34221.866982228,1,14470836,23,2160000,1,null
34222.115990077,4,14470836,23,2160000,1,null
34222.116016596,1,14475024,100,2164000,-1,null
34222.116034596,1,14475044,50,2162500,-1,null
34222.117327161,4,14373144,1,2159000,1,null
34222.129473137,3,14475024,100,2164000,-1,null
34222.146032337,3,14475044,50,2162500,-1,null
34222.14806553,1,14475596,1,2163700,-1,null
34222.294574826,1,14477416,100,2163700,-1,null
34222.594847883,3,14443128,100,2165000,-1,null
34223.602678077,1,14504808,100,2165000,-1,null
34223.952213019,3,14477416,100,2163700,-1,null
34224.030923365,1,14514896,100,2163600,-1,null
