4053000,12,4050000,106,4053200,120,4049900,20
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,106,4053200,120,4048600,500
4053000,12,4050000,745,4053200,120,4048600,500
4050100,1,4050000,745,4053000,12,4048600,500
4050100,1,4050000,746,4053000,12,4048600,500
4050100,1,4050000,758,4053000,12,4048600,500
4050100,1,4050000,760,4053000,12,4048600,500
4050100,1,4050000,810,4053000,12,4048600,500
4050100,1,4050000,816,4053000,12,4048600,500
4050100,1,4050000,836,4053000,12,4048600,500
4050100,1,4050000,880,4053000,12,4048600,500
4050100,1,4050000,890,4053000,12,4048600,500
4050100,1,4050000,940,4053000,12,4048600,500
4050100,1,4050000,995,4053000,12,4048600,500
4050100,1,4050000,1001,4053000,12,4048600,500
4050100,1,4050000,1002,4053000,12,4048600,500
4050100,1,4050000,1007,4053000,12,4048600,500
4050100,1,4050000,1017,4053000,12,4048600,500
4050100,1,4050000,1023,4053000,12,4048600,500
4050100,1,4050000,1025,4053000,12,4048600,500
4050100,1,4050000,1051,4053000,12,4048600,500
4050100,1,4050000,1053,4053000,12,4048600,500
4050100,1,4050000,1063,4053000,12,4048600,500
4050100,1,4050000,1083,4053000,12,4048600,500
4050100,1,4050000,1088,4053000,12,4048600,500
4050100,1,4050000,1091,4053000,12,4048600,500
4050100,1,4050000,1092,4053000,12,4048600,500
4050100,1,4050000,1117,4053000,12,4048600,500
4050100,1,4050000,1127,4053000,12,4048600,500
4050100,1,4050000,1128,4053000,12,4048600,500
4050100,1,4050000,1129,4053000,12,4048600,500
4050100,1,4050000,1219,4053000,12,4048600,500
4050100,1,4050000,1244,4053000,12,4048600,500
4050100,1,4050000,1256,4053000,12,4048600,500
