3136500,118,3128100,6,3138000,210,3125000,10
3136500,118,3128900,10,3138000,210,3128100,6
3136500,118,3128900,10,3138000,210,3128100,6
3136500,118,3135100,15,3138000,210,3128900,10
3136500,118,3135100,15,3136900,50,3128900,10
3136500,118,3135100,15,3136900,50,3135000,30
3136500,118,3135100,15,3136900,50,3135000,50
3136500,118,3135000,50,3136900,50,3134800,17
3136500,118,3135000,45,3136900,50,3134800,17
3136500,118,3135000,38,3136900,50,3134800,17
3135800,50,3135000,38,3136500,118,3134800,17
3135800,50,3135000,36,3136500,118,3134800,17
3136500,118,3135000,36,3136900,50,3134800,17
3136500,114,3135000,36,3136900,50,3134800,17
3136500,114,3135000,34,3136900,50,3134800,17
3136500,109,3135000,34,3136900,50,3134800,17
3136500,109,3135000,29,3136900,50,3134800,17
3135800,15,3135000,29,3136500,109,3134800,17
3136500,109,3135000,29,3136900,50,3134800,17
3136500,109,3135000,20,3136900,50,3134800,17
3136500,109,3134800,17,3136900,50,3133300,102
3135800,50,3134800,17,3136500,109,3133300,102
3135800,50,3134800,16,3136500,109,3133300,102
3136500,109,3134800,16,3136900,50,3133300,102
3136500,109,3133300,102,3136900,50,3133000,1
3135700,50,3133300,102,3136500,109,3133000,1
3135700,50,3133300,102,3136500,109,3133000,1
3135700,50,3133300,102,3136500,109,3133000,1
3135700,50,3133300,102,3136500,109,3133000,1
3135700,50,3133300,102,3136500,109,3133000,1
3135700,50,3133300,102,3136500,109,3133000,1
3136500,109,3133300,102,3136900,50,3133000,1
3136500,109,3133300,100,3136900,50,3133000,1
3136500,109,3133300,93,3136900,50,3133000,1
3136500,109,3133300,78,3136900,50,3133000,1
3136500,109,3133300,77,3136900,50,3133000,1
3136500,109,3133300,75,3136900,50,3133000,1
3136500,109,3133300,73,3136900,50,3133000,1
3136500,109,3133300,70,3136900,50,3133000,1
3136500,109,3133300,35,3136900,50,3133000,1
3136500,109,3133300,35,3136900,50,3133000,1
3136500,109,3133300,35,3136900,50,3133000,1
3136500,109,3133300,35,3136900,50,3133000,1
3136500,109,3133300,8,3136900,50,3133000,1
3136500,109,3133000,1,3136900,50,3132500,100
3134900,50,3133000,1,3136500,109,3132500,100
3134900,50,3133000,1,3136500,109,3132500,100
3136500,109,3133000,1,3136900,50,3132500,100
3136500,109,3133000,1,3136900,50,3132500,100
3136500,109,3132500,100,3136900,50,3128900,10
3134800,50,3132500,100,3136500,109,3128900,10
3134800,65,3132500,100,3136500,109,3128900,10
3134800,65,3132500,100,3136500,109,3128900,10
3134800,65,3132500,100,3136500,109,3128900,10
3134800,15,3132500,100,3136500,109,3128900,10
3136500,109,3132500,100,3136900,50,3128900,10
3136500,109,3132500,100,3136900,50,3128900,10
3136500,109,3128900,10,3136900,50,3128100,6
3134500,50,3128900,10,3136500,109,3128100,6
3133300,15,3128900,10,3134500,50,3128100,6
3133300,15,3128900,10,3133800,15,3128100,6
3133300,15,3128900,10,3134500,50,3128100,6
3133300,15,3128900,10,3133800,15,3128100,6
3133300,15,3128900,10,3134500,50,3128100,6
3133300,15,3128900,10,3133800,15,3128100,6
3133300,15,3128900,10,3134500,50,3128100,6
3133300,15,3128900,10,3136500,109,3128100,6
3136500,109,3128900,10,3136900,50,3128100,6
3136500,109,3128900,10,3136900,50,3128100,6
3133800,15,3128900,10,3136500,109,3128100,6
3133300,9,3128900,10,3133800,15,3128100,6
3133300,9,3128900,10,3136500,109,3128100,6
3136500,109,3128900,10,3136900,50,3128100,6
3136500,209,3128900,10,3136900,50,3128100,6
3136500,209,3133000,100,3136900,50,3128900,10
3136500,209,3133000,92,3136900,50,3128900,10
3136500,209,3133000,75,3136900,50,3128900,10
3136500,209,3134200,95,3136900,50,3133000,75
3136500,209,3133000,75,3136900,50,3128900,10
3135400,50,3133000,75,3136500,209,3128900,10
3135400,50,3133000,61,3136500,209,3128900,10
3135400,50,3128900,10,3136500,209,3128100,6
3135400,50,3130100,91,3136500,209,3128900,10
3136500,209,3130100,91,3136900,50,3128900,10
3136500,209,3130100,191,3136900,50,3128900,10
3136500,209,3130100,191,3136900,50,3128900,10
3136500,209,3130100,191,3136900,50,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,400,3130100,191,3136500,209,3128900,10
3136000,401,3130100,191,3136500,209,3128900,10
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,191,3136500,209,3129800,5
3136000,401,3130100,100,3136500,209,3129800,5
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3133100,50,3129800,5,3136000,401,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3133300,15,3129800,5,3136000,401,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3136000,401,3129800,5,3136500,209,3128900,10
3133300,15,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3133300,15,3128900,10
3131000,2,3129800,5,3133300,15,3128900,10
3131000,2,3129800,5,3133300,15,3128900,10
3131000,2,3129800,5,3133300,15,3128900,10
3131000,2,3129800,5,3131700,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3131400,15,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3132700,15,3128900,10
3131000,2,3129800,5,3132700,15,3128900,10
3131000,2,3129800,5,3132700,15,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3129800,5,3136000,401,3128900,10
3131000,2,3130000,195,3136000,401,3129800,5
3131000,2,3130000,205,3136000,401,3129800,5
3131000,2,3130000,210,3136000,401,3129800,5
3131000,2,3130000,220,3136000,401,3129800,5
3131000,2,3130000,250,3136000,401,3129800,5
3131000,2,3130000,251,3136000,401,3129800,5
3131000,2,3130000,276,3136000,401,3129800,5
3131000,2,3130000,241,3136000,401,3129800,5
3131000,2,3130000,81,3136000,401,3129800,5
3131000,2,3130000,71,3136000,401,3129800,5
3131000,2,3130000,66,3136000,401,3129800,5
3131000,2,3130000,56,3136000,401,3129800,5
3131000,2,3130000,26,3136000,401,3129800,5
3131000,2,3130000,25,3136000,401,3129800,5
3131000,2,3129800,5,3136000,401,3129000,100
3131000,2,3129000,100,3136000,401,3128900,260
3131000,2,3129000,100,3136000,401,3128900,260
3130500,50,3129000,100,3131000,2,3128900,260
3131000,2,3129000,100,3136000,401,3128900,260
3136000,401,3129000,100,3136500,209,3128900,260
3136000,401,3131000,100,3136500,209,3129000,100
3136000,401,3131000,100,3136500,209,3130000,50
3136000,401,3130000,50,3136500,209,3129000,100
3136000,401,3129000,100,3136500,209,3128900,260
3135000,196,3129000,100,3136000,401,3128900,260
3135000,196,3129000,100,3136000,401,3128900,260
3135000,196,3129000,82,3136000,401,3128900,260
3131900,100,3129000,82,3135000,196,3128900,260
