34200.008151315,1,16072188,1289,2132700,1,null
34200.501486031,1,16241048,14,2135400,-1,null
34200.810621334,6,-1,48073,2132700,-1,null
34200.810621334,1,10473160,3,2132500,1,UBSS
34200.810621334,1,8687896,10,2134300,-1,UBSS
34200.810621334,1,9809612,130,2135000,-1,null
34200.810621334,1,10447616,3,2135000,-1,null
34200.810621334,1,11697352,5,2135000,-1,null
34200.911758485,1,16335960,100,2133800,-1,null
34200.912327458,4,16072188,100,2132700,1,null
34200.91239796,4,16072188,100,2132700,1,null
34200.913067684,3,16335960,100,2133800,-1,null
34200.937096158,4,16072188,75,2132700,1,null
34200.937156132,4,16072188,1014,2132700,1,null
34200.937205971,1,16342496,50,2133500,-1,null
34200.967199022,3,16342496,50,2133500,-1,null
34201.000258626,4,10473160,3,2132500,1,UBSS
34201.000316546,1,16368492,50,2133400,-1,null
34201.014588492,1,16375276,100,2133800,-1,null
34201.030311404,3,16368492,50,2133400,-1,null
34201.05040303,4,12771036,25,2131800,1,null
34201.050462008,1,16390828,50,2132800,-1,null
34201.051039613,1,16391192,15,2132200,-1,null
34201.051766752,1,16391540,20,2132200,-1,null
34201.057845292,4,5222104,6,2131000,1,null
34201.057845292,4,13814536,25,2131000,1,null
34201.057845292,4,15160536,25,2131000,1,null
34201.057845292,4,12761908,4,2130600,1,null
34201.057845292,4,10693444,140,2130500,1,null
34201.080452947,3,16390828,50,2132800,-1,null
34201.081028446,3,16391192,15,2132200,-1,null
34201.134131881,4,10693444,16,2130500,1,null
34201.134192865,1,16411804,50,2131400,-1,null
34201.134604022,3,16391540,20,2132200,-1,null
34201.135047206,1,16411884,20,2131400,-1,null
34201.13512654,1,16411912,15,2131500,-1,null
34201.142048346,4,15493492,2,2130200,1,null
34201.142624814,1,16413212,100,2130200,1,null
34201.142665482,3,16411804,50,2131400,-1,null
34201.142710714,3,16413212,100,2130200,1,null
34201.142716264,1,16413248,80,2130200,1,null
34201.143815585,4,16413248,2,2130200,1,null
34201.144147106,4,16413248,78,2130200,1,null
34201.144158141,1,16413496,15,2130800,-1,null
