34200.787594818,4,10476328,100,3356000,1,null
34200.787594818,4,10227364,95,3355000,1,null
34200.787594818,4,10370672,100,3355000,1,null
34200.787594818,6,-1,37059,3355000,-1,null
34200.787594818,1,5527888,1,3354500,1,null
34200.787594818,1,4889112,50,3356900,-1,null
34200.787594818,1,6836040,25,3354000,1,null
34200.787594818,1,4912620,35,3356900,-1,null
34200.787594818,1,4924092,25,3356900,-1,null
34200.787594818,1,4924448,30,3356900,-1,null
34200.787594818,1,5713308,8,3356900,-1,null
34200.787594818,1,5717332,2,3356900,-1,null
34200.787594818,1,5717480,1,3356900,-1,null
34200.787594818,1,7624780,45,3356900,-1,null
34200.787594818,1,7625376,1,3356900,-1,null
34200.787594818,1,5712384,1,3357000,-1,null
34200.789622587,1,10659780,100,3355000,1,null
34200.790852955,1,10659916,100,3356700,-1,null
34201.069118019,1,10727408,100,3355100,1,null
34201.197181039,1,10749180,1,3356700,-1,null
34201.199760326,1,10749416,2,3356700,-1,null
34201.234867316,5,0,4,3356600,1,null
34201.234867316,5,0,9,3356600,1,null
34201.234867316,4,10659916,87,3356700,-1,null
34201.234954403,4,10659916,13,3356700,-1,null
34201.234954403,4,10749180,1,3356700,-1,null
34201.234954403,4,10749416,2,3356700,-1,null
34201.234985497,1,10754652,100,3356600,1,null
34201.23500204,1,10754656,50,3355900,1,null
34201.235092004,4,4889112,50,3356900,-1,null
34201.235092004,4,4912620,35,3356900,-1,null
34201.235092004,4,4924092,25,3356900,-1,null
34201.235092004,4,4924448,21,3356900,-1,null
34201.235160587,3,10754652,100,3356600,1,null
34201.235160587,1,10754668,100,3356700,1,null
34201.235225777,4,4924448,9,3356900,-1,null
34201.235225777,4,5713308,8,3356900,-1,null
34201.235225777,4,5717332,2,3356900,-1,null
34201.235225777,4,5717480,1,3356900,-1,null
34201.235225777,4,7624780,45,3356900,-1,null
34201.235225777,4,7625376,1,3356900,-1,null
34201.236511752,3,10754668,100,3356700,1,null
34201.236540972,3,10754656,50,3355900,1,null
34201.314369967,1,10766760,8,3356500,1,null
34201.314430512,4,10766760,8,3356500,1,null
34201.314474057,1,10766812,50,3356800,-1,null
34201.347479423,3,10766812,50,3356800,-1,null
34201.446449204,1,10781848,10,3356700,-1,null
34201.586055676,4,10781848,1,3356700,-1,null
34201.586085709,4,10781848,9,3356700,-1,null
34201.586111098,4,5712384,1,3357000,-1,null
34201.586124583,1,10805304,100,3356700,1,null
34201.586129929,1,10805312,50,3355900,1,null
34201.587643756,3,10805304,100,3356700,1,null
34201.587672925,3,10805312,50,3355900,1,null
34201.664468698,4,10129908,5,3359500,-1,null
34201.791080002,1,10844996,100,3355100,1,null
34201.797317882,4,10129908,25,3359500,-1,null
34201.797317882,4,4933524,19,3360000,-1,null
34201.79734746,4,4933524,10,3360000,-1,null
34201.79734746,4,4933704,10,3360000,-1,null
34201.79734746,4,5570288,8,3360000,-1,null
34201.79734746,4,5985024,10,3360000,-1,null
34201.79734746,4,7205432,45,3360000,-1,null
34201.79734746,4,7626396,17,3360000,-1,null
34201.79734958,1,10846068,100,3359500,1,null
34201.797365341,1,10846084,50,3357300,1,null
34201.797427087,4,10846068,100,3359500,1,null
34201.797457996,4,7626396,13,3360000,-1,null
34201.797457996,4,7715868,1,3360000,-1,null
34201.797457996,4,8488348,10,3360000,-1,null
34201.797457996,4,8938100,25,3360000,-1,null
34201.797457996,4,9131644,15,3360000,-1,null
34201.797457996,4,9405136,3,3360000,-1,null
34201.797457996,4,9525916,31,3360000,-1,null
34201.797457996,4,9573180,10,3360000,-1,null
34201.797457996,4,9990256,100,3360000,-1,null
34201.797457996,4,10319088,7,3360000,-1,null
34201.797457996,4,10765536,300,3360000,-1,null
34201.797462688,3,10846084,50,3357300,1,null
34201.797613081,3,10846088,100,3356000,1,null
34201.797808777,1,10846220,15,3357500,1,null
34201.800753911,1,10846924,5,3357900,1,null
34201.827810217,3,10846220,15,3357500,1,null
34201.853337216,1,10857348,20,3357900,1,null
34201.853940858,1,10857528,11,3357800,1,null
34201.957021507,3,10846924,5,3357900,1,null
34202.421732188,4,10791768,3,3360500,-1,null
34202.718328353,1,10969528,1,3360500,-1,null
