34200.002933912,5,0,100,2686900,1,null
34200.004733216,1,11773588,34,2682500,1,null
34200.014939434,1,11781480,2,2685100,-1,null
34200.30216774,4,11781480,2,2685100,-1,null
34200.302217167,1,11860108,100,2685100,1,null
34200.302245211,1,11860128,100,2683100,1,null
34200.303268911,3,11860128,100,2683100,1,null
34200.303303244,3,11860108,100,2685100,1,null
34200.685982846,1,11931540,33,2682500,1,null
34200.686258387,1,11931580,34,2682500,1,null
34201.021453938,1,12012840,4,2687000,1,null
34201.021523837,4,12012840,4,2687000,1,null
34201.021573131,1,12012880,50,2687400,-1,null
34201.02838197,3,11931540,33,2682500,1,null
34201.02838318,3,11931580,34,2682500,1,null
34201.046704972,1,12020756,67,2682500,1,null
34201.046741449,3,12012880,50,2687400,-1,null
34201.149482083,4,11321128,100,2687700,-1,null
34201.149482083,6,-1,35785,2687700,-1,null
34201.149482083,1,6493856,74,2687600,1,null
34201.149482083,1,6510640,100,2688800,-1,null
34201.149482083,1,7713744,12,2686000,1,null
34201.149482083,1,7643460,5,2688800,-1,null
34201.150059301,4,6493856,74,2687600,1,null
34201.150091637,3,12044392,50,2685100,1,null
34201.150212597,5,0,100,2687700,1,null
34201.150234017,1,12044540,30,2686500,1,null
34201.15032667,1,12044568,16,2687500,1,null
34201.150345729,3,12044568,16,2687500,1,null
34201.150378378,1,12044592,50,2687600,1,null
34201.150397827,5,0,25,2687700,1,null
34201.150408525,3,12044540,30,2686500,1,null
34201.150457925,1,12044624,16,2687500,1,null
34201.150677472,1,12044680,100,2687700,-1,null
34201.150714107,4,12044680,100,2687700,-1,null
34201.150728133,5,0,100,2687700,1,null
34201.151930447,1,12044892,100,2687700,-1,null
34201.176978139,1,12050640,100,2687700,-1,null
34201.180458933,3,12044624,16,2687500,1,null
34201.214482525,4,12044592,50,2687600,1,null
34201.21807452,4,7713744,2,2686000,1,null
34201.285418652,1,12067044,1,2685500,1,null
34201.299782168,4,12044892,100,2687700,-1,null
34201.299782168,4,12050640,50,2687700,-1,null
34201.300941117,1,12069084,100,2687700,-1,null
34201.302529706,4,12050640,6,2687700,-1,null
34201.363973111,1,12077816,62,2687600,1,null
34201.364031714,4,12077816,62,2687600,1,null
34201.364073462,1,12077828,50,2687700,-1,null
34201.394073738,3,12077828,50,2687700,-1,null
34201.572572448,4,7713744,10,2686000,1,null
34201.572604955,1,12104520,100,2686000,-1,null
34201.572619793,1,12104528,50,2686900,-1,null
34201.573080566,5,0,1,2685800,1,null
34201.57313755,5,0,99,2685800,1,null
34201.57313755,4,12067044,1,2685500,1,null
34201.573162195,1,12104648,15,2686200,-1,null
34201.574296894,3,12104648,15,2686200,-1,null
34201.574509655,3,12104520,100,2686000,-1,null
34201.574541147,3,12104528,50,2686900,-1,null
34201.587057038,4,12104696,20,2686600,-1,null
34201.587103471,3,12104696,10,2686600,-1,null
34201.657362119,1,12114600,100,2684800,1,null
34201.724440108,1,12124116,100,2685300,1,null
34201.781274007,5,0,43,2687400,1,null
34201.786062555,5,0,57,2687400,1,null
34201.786062555,4,12050640,44,2687700,-1,null
34201.786062555,4,12069084,100,2687700,-1,null
34201.786062555,5,0,275,2687700,1,null
34201.786062555,1,12133920,24,2687600,1,null
34201.786107795,4,12133920,24,2687600,1,null
34201.786110674,1,12133940,100,2685800,1,null
34201.786113537,1,12133952,50,2686500,1,null
34201.786144681,3,12133952,50,2686500,1,null
34201.786679718,5,0,100,2685900,1,null
34201.787401621,3,12133940,100,2685800,1,null
34201.790739229,3,12124116,100,2685300,1,null
34202.045971959,1,12190052,3,2687700,-1,null
34202.046394472,5,0,100,2687400,1,null
34202.046396452,1,12190380,1000,2685000,1,null
34202.046424426,5,0,3,2687500,1,null
34202.046424426,4,12190052,3,2687700,-1,null
34202.046424426,5,0,2,2687700,1,null
34202.046467908,1,12190444,50,2686300,1,null
34202.046469414,1,12190448,100,2685600,1,null
34202.047642134,5,0,100,2687700,1,null
34202.047811632,3,12190448,100,2685600,1,null
34202.048848591,1,12190864,15,2687000,1,null
34202.048901784,4,12190864,15,2687000,1,null
34202.048934283,3,12190444,50,2686300,1,null
34202.049082931,4,9098808,50,2688000,-1,null
34202.049116752,1,12190924,50,2686500,1,null
34202.049125268,1,12190944,100,2685600,1,null
34202.050264907,3,12190944,100,2685600,1,null
34202.051120929,4,12119372,100,2688200,-1,null
34202.051508112,5,0,100,2688200,1,null
34202.052979675,4,6510640,100,2688800,-1,null
34202.054331301,4,7643460,5,2688800,-1,null
34202.054331301,5,0,95,2689200,1,null
34202.054372482,1,12192296,100,2687000,1,null
34202.055606688,3,12192296,100,2687000,1,null
34202.055637483,3,12190924,50,2686500,1,null
34202.088570052,1,12199932,100,2687700,-1,null
34202.106328687,4,12199932,100,2687700,-1,null
34202.106370041,1,12202884,100,2685600,1,null
34202.106376899,1,12202892,50,2686300,1,null
34202.107646958,3,12202884,100,2685600,1,null
34202.136002628,1,12208116,6,2690000,-1,null
34202.136375829,3,12202892,50,2686300,1,null
34202.138209341,1,12208484,6,2688800,-1,null
34202.187530828,5,0,10,2688600,1,null
34202.224566943,1,12222644,7,2686900,1,null
34202.235539551,1,12224128,7,2686900,1,null
34202.27994204,1,12227196,5,2685400,1,null
34202.284421238,1,12228000,1,2689200,-1,null
34202.345488684,1,12231480,1,2686900,1,null
34202.353245734,4,12222644,5,2686900,1,null
34202.355632423,4,12222644,2,2686900,1,null
34202.355632423,4,12224128,7,2686900,1,null
34202.355632423,4,12231480,1,2686900,1,null
34202.355661099,1,12232092,100,2686900,-1,null
34202.355679098,1,12232108,50,2687900,-1,null
34202.356723673,3,12232092,100,2686900,-1,null
34202.35675375,3,12232108,50,2687900,-1,null
34202.362879459,1,12232628,2,2685000,1,null
34202.378660848,1,12233648,1,2686900,1,null
34202.533738848,4,12233648,1,2686900,1,null
34202.533764854,1,12241960,100,2686900,-1,null
34202.533783309,1,12241972,50,2687900,-1,null
34202.534925678,3,12241960,100,2686900,-1,null
34202.534954063,3,12241972,50,2687900,-1,null
34202.776590504,1,12258944,100,2685300,1,null
34203.03572369,1,12269356,1,2686900,-1,null
34203.196586459,3,12258944,100,2685300,1,null
34203.583860458,1,12286200,1,2685300,1,null
34203.622277428,4,12269356,1,2686900,-1,null
34203.622318539,1,12287288,50,2686100,1,null
34203.622537756,5,0,1,2687900,1,null
34203.65231665,3,12287288,50,2686100,1,null
34204.237508762,5,0,150,2686800,1,null
34204.325391192,1,12305836,50,2688200,-1,null
34204.89451999,1,12324660,200,2685400,1,null
34205.355433536,1,12351004,6,2688300,-1,null
34206.305154669,1,12394908,1,2687000,1,null
34206.321291683,4,12394908,1,2687000,1,null
34206.321336007,1,12395444,50,2687600,-1,null
34206.351333934,3,12395444,50,2687600,-1,null
34208.033330975,3,12305836,50,2688200,-1,null
34208.033951754,1,12451736,50,2688000,-1,null
34208.034143262,4,12451736,50,2688000,-1,null
34208.034184082,1,12451768,100,2686000,1,null
34208.034186258,1,12451772,50,2686700,1,null
34208.03536025,3,12451768,100,2686000,1,null
34208.064183416,3,12451772,50,2686700,1,null
34209.947646789,1,12505868,100,2686300,1,null
34210.684515175,1,12534456,28,2686600,1,null
34210.714511273,3,12534456,28,2686600,1,null
34213.102051971,1,12597888,185,2687500,1,null
34213.102485343,5,0,6,2688200,1,null
34213.102529497,1,12597924,100,2687600,1,null
34213.102531156,5,0,6,2688200,1,null
34213.102560952,4,12351004,6,2688300,-1,null
34213.102603946,1,12597988,50,2687900,1,null
34213.102779241,4,12208484,6,2688800,-1,null
34213.103355275,4,12228000,1,2689200,-1,null
34213.103355275,4,12269396,1,2689200,-1,null
34213.103355275,4,12278500,1,2689200,-1,null
34213.103684604,3,12597924,100,2687600,1,null
34213.132602371,3,12597988,50,2687900,1,null
34213.275649263,3,12597888,185,2687500,1,null
34213.353363332,1,12602744,1,2687500,1,null
34213.387815468,1,12603544,100,2687700,1,null
34213.517056407,5,0,100,2687800,1,null
34214.671927377,4,12603544,79,2687700,1,null
34214.671952559,4,12603544,21,2687700,1,null
34214.671982389,1,12631168,100,2687700,-1,null
34214.671992902,1,12631184,100,2689400,-1,null
34214.671993849,1,12631188,50,2688800,-1,null
34214.672026376,4,12602744,1,2687500,1,null
34214.672422688,4,12631168,100,2687700,-1,null
34214.672453218,3,12631188,50,2688800,-1,null
34214.673439684,3,12631184,100,2689400,-1,null
34214.674777606,3,12324660,100,2685400,1,null
34214.963854842,3,12505868,100,2686300,1,null
34215.149273979,1,12647364,20,2687700,-1,null
34215.228693862,1,12649208,15,2688200,-1,null
34215.258670126,3,12649208,15,2688200,-1,null
34215.27952768,1,12651124,5,2686400,1,null
34215.279591586,4,12651124,5,2686400,1,null
34215.279632797,1,12651136,50,2687100,-1,null
34215.309631498,3,12651136,50,2687100,-1,null
34215.310094202,3,12651208,23,2687800,-1,null
34219.240484137,5,0,30,2686500,1,null
34219.433983902,1,12742500,100,2688700,-1,null
34219.861064306,3,12742500,100,2688700,-1,null
34222.187086797,1,12804816,1,2687500,-1,null
34223.118764364,1,12817780,100,2686800,-1,null
34223.119321767,1,12817876,30,2687500,-1,null
34223.11953266,5,0,28,2686700,1,null
34223.11953266,4,12817780,72,2686800,-1,null
34223.149318526,3,12817876,30,2687500,-1,null
34223.4438352,4,12817780,28,2686800,-1,null
34223.443861464,1,12826344,100,2686800,1,null
34223.443877407,1,12826360,50,2685900,1,null
34223.444913393,4,12826344,100,2686800,1,null
34223.444944432,3,12826360,50,2685900,1,null
34225.891235512,4,12804816,1,2687500,-1,null
34225.891235512,4,12647364,1,2687700,-1,null
34225.891284739,1,12868128,100,2687500,1,null
34225.891311348,1,12868152,50,2686200,1,null
34225.891328323,4,12647364,19,2687700,-1,null
34225.891341156,4,12868128,100,2687500,1,null
34225.891371436,3,12868152,50,2686200,1,null
34225.891388116,1,12868240,100,2689400,-1,null
34225.892644917,3,12868240,100,2689400,-1,null
