34200.025661,3,13384612,10,3543500,1,null
34200.203260555,6,-1,66189,3545100,-1,null
34200.203260555,1,7043884,135,3545000,1,null
34200.203260555,1,5473008,28,3545200,-1,null
34200.203260555,1,11260712,5,3545000,1,null
34200.203260555,1,6715720,10,3546000,-1,null
34200.203260555,1,11347828,120,3545000,1,null
34200.203260555,1,12183872,70,3545000,1,null
34200.203260555,1,12481172,200,3545000,1,null
34200.203260555,1,9915132,100,3543600,1,null
34200.203468424,4,5473008,28,3545200,-1,null
34200.203469289,4,6715720,10,3546000,-1,null
34200.203478972,3,13397592,286,3543600,1,null
34200.205617247,1,13476212,1,3545000,1,null
34200.211218704,1,13477344,6,3547600,-1,null
34200.235058357,5,0,5,3545100,1,null
34200.235771383,1,13481164,3,3544800,1,null
34200.281346697,5,0,130,3545100,1,null
34200.281346697,4,7043884,70,3545000,1,null
34200.281386652,4,7043884,65,3545000,1,null
34200.281386652,4,11260712,5,3545000,1,null
34200.281386652,4,11347828,111,3545000,1,null
34200.28148806,4,11347828,9,3545000,1,null
34200.28148806,4,12183872,70,3545000,1,null
34200.28148806,4,12481172,200,3545000,1,null
34200.28148806,4,13476212,1,3545000,1,null
34200.281826944,4,13481164,3,3544800,1,null
34200.281935184,4,13492700,2,3544600,1,null
34200.286065239,1,13494272,2,3544800,1,null
34200.291540825,1,13495476,20,3545000,1,null
34200.321627829,1,13502188,100,3547500,-1,null
34200.324992059,4,13495476,1,3545000,1,null
34200.336053839,4,13495476,19,3545000,1,null
34200.346333747,5,0,4,3546600,1,null
34200.346333747,5,0,6,3546600,1,null
34200.346340311,5,0,58,3546600,1,null
34200.346340311,1,13509560,42,3546800,1,null
34200.346342659,1,13509568,5,3546800,1,null
34200.346344617,1,13509572,500,3546800,1,null
34200.346347505,4,13509560,6,3546800,1,null
34200.346363843,4,13509560,10,3546800,1,null
34200.346389353,4,13509560,26,3546800,1,null
34200.346389353,4,13509568,5,3546800,1,null
34200.346389353,4,13509572,69,3546800,1,null
34200.346786812,4,13509572,431,3546800,1,null
34200.346786812,4,13494272,2,3544800,1,null
34200.346786812,4,13509784,100,3543700,1,null
34200.346786812,4,9915132,100,3543600,1,null
34200.346858032,1,13509880,100,3546700,-1,null
34200.34840185,3,13509880,100,3546700,-1,null
34200.350211623,5,0,4,3545000,1,null
34200.350211623,4,9353724,15,3543500,1,null
34200.350211623,5,0,1,3543400,1,null
34200.350211623,4,10216500,47,3542500,1,null
34200.352021989,1,13511244,100,3542500,1,null
34200.355927269,1,13512024,100,3547500,-1,null
34200.381550648,1,13520824,36,3545000,1,null
34200.391635949,1,13526820,1,3546900,-1,null
34200.391733399,4,13520824,36,3545000,1,null
34200.411548136,1,13533964,1,3547000,-1,null
34200.465778435,1,13550216,1,3546800,-1,null
34200.502482973,1,13561640,19,3545000,1,null
34200.505207643,4,13561640,19,3545000,1,null
34200.506080284,1,13563276,6,3544600,1,null
34200.515311628,1,13566936,100,3546700,-1,null
34200.51813877,1,13567952,100,3545000,1,null
34200.535804899,1,13574712,100,3545000,1,null
34200.552116696,3,13567952,100,3545000,1,null
34200.55530332,4,13574712,100,3545000,1,null
34200.768187099,1,13630444,15,3545900,-1,null
34200.768581821,4,13563276,1,3544600,1,null
34200.770229142,4,13563276,5,3544600,1,null
34200.770304949,1,13630852,50,3545300,-1,null
34200.770982418,4,10216500,2,3542500,1,null
34200.798185358,3,13630444,15,3545900,-1,null
34200.800301712,3,13630852,50,3545300,-1,null
34201.036998994,5,0,100,3546300,1,null
34201.036998994,5,0,100,3546600,1,null
34201.084067114,1,13676068,50,3543000,1,null
34201.105677768,1,13679252,17,3542500,1,null
34201.181001993,3,13566936,100,3546700,-1,null
34201.199214684,3,13679252,17,3542500,1,null
34201.299403543,1,13706028,17,3543800,1,null
34201.46163751,1,13731028,2000,3545000,-1,null
34201.461675215,5,0,17,3544100,1,null
34201.461702573,5,0,17,3544100,1,null
34201.461723025,5,0,17,3544100,1,null
34201.462245457,5,0,10,3543900,1,null
34201.462868582,5,0,5,3543900,1,null
34201.464029329,5,0,2,3543900,1,null
34201.464096791,5,0,32,3543900,1,null
34201.464096791,4,13706028,17,3543800,1,null
34201.464130943,1,13731556,50,3544400,-1,null
34201.46413266,4,13676068,50,3543000,1,null
34201.464166413,4,10216500,49,3542500,1,null
34201.464199787,4,10216500,2,3542500,1,null
34201.464199787,4,13511244,51,3542500,1,null
34201.464238743,4,13511244,3,3542500,1,null
34201.464270353,4,13511244,17,3542500,1,null
34201.464515721,1,13731716,15,3544100,-1,null
34201.464547596,4,13511244,28,3542500,1,null
34201.464814512,1,13731776,100,3542500,1,null
34201.472635427,4,13731716,15,3544100,-1,null
34201.472635427,4,13731556,10,3544400,-1,null
34201.472668933,3,13731556,40,3544400,-1,null
34201.472678926,1,13733692,10,3543000,1,null
34201.714746005,1,13789692,3,3543500,1,null
34201.714779474,3,13733692,10,3543000,1,null
34201.714782376,1,13789696,10,3543500,1,null
34201.717122865,1,13790132,5,3543400,1,null
34201.718404514,1,13790344,1,3543800,1,null
34201.718432821,3,13789696,10,3543500,1,null
34201.718436624,1,13790356,10,3543800,1,null
34201.718468603,4,13790344,1,3543800,1,null
34201.718489832,4,13790356,1,3543800,1,null
34201.720393008,1,13790716,2,3543600,1,null
34201.795095397,4,13790356,9,3543800,1,null
34201.796281544,1,13807376,100,3545500,-1,null
34202.030966978,1,13855540,2,3543700,1,null
34202.034996579,1,13856748,100,3545500,-1,null
34202.495852256,5,0,100,3543800,1,null
34202.505743601,4,13855540,1,3543700,1,null
34202.506123457,4,13855540,1,3543700,1,null
34202.50616016,1,13893904,50,3544400,-1,null
34202.506188481,4,13790716,2,3543600,1,null
34202.506254824,4,13789692,3,3543500,1,null
34202.506311891,4,13790132,5,3543400,1,null
34202.506369085,1,13894012,1,3545000,-1,null
34202.536159059,3,13893904,50,3544400,-1,null
34202.668362104,4,13511244,1,3542500,1,null
34202.668362104,4,13731776,100,3542500,1,null
34202.66840164,1,13906764,50,3543800,-1,null
34202.668431979,1,13906796,100,3542500,1,null
34202.668455789,3,13906764,50,3543800,-1,null
34202.668489633,4,13906796,100,3542500,1,null
34202.668500641,5,0,71,3542500,1,null
34202.668522212,5,0,100,3542500,1,null
34202.668523621,1,13906884,50,3543800,-1,null
34202.668537207,1,13906888,100,3542500,1,null
34202.668564539,3,13906884,50,3543800,-1,null
34202.668971313,1,13907028,100,3542500,1,null
34203.231010139,1,13938476,100,3544500,-1,null
34203.351515911,5,0,100,3542600,1,null
34203.369318783,1,13943524,77,3542600,1,null
