34200.49441807,4,11720744,79,2771600,1,null
34200.49441807,6,-1,47458,2771600,-1,null
34200.49441807,1,10502976,2,2771500,1,null
34200.49441807,1,10309496,11,2772300,-1,null
34200.49441807,1,10999304,100,2771500,1,null
34200.49441807,1,7629920,20,2772500,-1,null
34200.49441807,1,11199944,2,2771500,1,null
34200.49441807,1,9340312,36,2772500,-1,null
34200.49441807,1,10458844,2,2770500,1,null
34200.49441807,1,9472460,20,2772500,-1,null
34200.598249373,4,10309496,11,2772300,-1,null
34200.598275537,1,12073548,100,2772300,1,null
34200.598298458,1,12073560,50,2771900,1,null
34200.599614296,3,12073548,100,2772300,1,null
34200.599643333,3,12073560,50,2771900,1,null
34200.605940824,4,7629920,7,2772500,-1,null
34200.623300577,1,12076916,100,2771500,1,null
34200.719034412,4,7629920,13,2772500,-1,null
34200.719034412,4,9340312,36,2772500,-1,null
34200.719034412,4,9472460,20,2772500,-1,null
34200.719034412,4,12061012,46,2772600,-1,null
34200.71906427,1,12099068,100,2772500,1,null
34200.719074777,4,12061012,18,2772600,-1,null
34200.719080907,1,12099076,50,2772000,1,null
34200.719106403,4,12099068,100,2772500,1,null
34200.719137162,3,12099076,50,2772000,1,null
34200.719195279,4,12061012,36,2772600,-1,null
34200.71923304,1,12099096,50,2772000,1,null
34200.721274614,1,12099352,100,2772600,-1,null
34200.721315717,3,12099096,50,2772000,1,null
34200.721755909,1,12099376,100,2771500,1,null
34200.723548166,1,12099760,100,2771000,1,null
34200.727889513,1,12100712,100,2771000,1,null
34200.759629103,4,10502976,2,2771500,1,null
34200.759629103,4,10999304,100,2771500,1,null
34200.759629103,4,11199944,2,2771500,1,null
34200.759629103,4,11763712,94,2771500,1,null
34200.759769896,4,11763712,6,2771500,1,null
34200.759769896,4,12076916,100,2771500,1,null
34200.759769896,4,12099376,100,2771500,1,null
34200.759813211,1,12109768,100,2771600,-1,null
34200.759819461,1,12109780,50,2772100,-1,null
34200.76130019,3,12109768,100,2771600,-1,null
34200.761331626,3,12109780,50,2772100,-1,null
34200.761524208,1,12110544,100,2771500,1,null
34200.761589623,4,12110544,2,2771500,1,null
34200.761748824,3,12109852,30,2772500,-1,null
34200.763655,1,12111332,100,2771500,1,null
34200.778493358,1,12114724,100,2771000,1,null
34200.790286926,3,12109992,15,2772600,-1,null
34200.880149567,4,12099352,52,2772600,-1,null
34200.880153041,4,12099352,2,2772600,-1,null
34200.880878829,1,12146288,16,2772700,-1,null
34201.000495929,1,12177436,15,2772100,-1,null
34201.000556408,4,12110544,98,2771500,1,null
34201.000556408,4,12111332,100,2771500,1,null
34201.000586764,1,12177464,100,2771500,-1,null
34201.000599203,1,12177472,50,2771800,-1,null
34201.000649466,1,12177480,100,2771500,-1,null
34201.001061291,5,0,100,2771500,1,null
34201.002041939,1,12177736,100,2771400,1,null
34201.002070401,3,12177472,50,2771800,-1,null
